"","Gamma","Balance","M.Age","M.ISFreq","SD.Age","SD.ISFreq","Energy","M.CG","SD.CG"
"1225","Two",0,0.221071769506482,0.362851818248537,0.0313557474076491,0.109479545433694,0.143311707088877,0.678571428571429,0.372473171834246
"1226","Two",0,0.221071769506482,0.217711090949122,0.013201131977407,0.165526014027681,0.135312905518877,0.571428571428571,0.474631146549323
"1227","Two",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.221945524216474,0.117564732160556,0.607142857142857,0.44629118765199
"1228","Two",0,0.221071769506482,0.362851818248537,0.224126225751083,0.237554653228759,0.178082384812237,0.607142857142857,0.44629118765199
"1229","Two",0,0.110535884753241,0.362851818248537,0.22970989096258,0.237554653228759,0.13875949497238,0.571428571428571,0.474631146549323
"1230","Two",0,0.221071769506482,0.217711090949122,0.013201131977407,0.165526014027681,0.135312905518879,0.571428571428571,0.474631146549323
"1231","Two",0,0.0552679423766206,0.362851818248537,0.32305498924156,0.237554653228759,0.202510562354129,0.607142857142857,0.44629118765199
"1232","Two",0,0.110535884753241,0.362851818248537,0.22970989096258,0.237554653228759,0.138759494972381,0.571428571428571,0.474631146549323
"1233","Two",0,0.0552679423766206,0.362851818248537,0.32305498924156,0.237554653228759,0.202510562354129,0.607142857142857,0.44629118765199
"1234","Two",0,0.0552679423766206,0.798274000146782,0.285721745278916,0.205646638110074,0.371426139848775,0.678571428571429,0.372473171834246
"1235","Two",0,0.110535884753241,0.362851818248537,0.22970989096258,0.237554653228759,0.138759494972381,0.607142857142857,0.44629118765199
"1236","Two",0,0.0552679423766206,0.507992545547952,0.285721745278916,0.33872251475047,0.313017790232922,0.571428571428571,0.474631146549323
"1237","Two",0,0.0552679423766206,0.798274000146782,0.285721745278916,0.205646638110074,0.371426139848775,0.678571428571429,0.372473171834246
"1238","Two",0,0.331607654259723,0.362851818248537,0.0382706744149354,0.109479545433694,0.154247859436438,0.642857142857143,0.412710152927779
