"","Gamma","Balance","M.Age","M.PD.L1.MPS","M.Hemoglobin","SD.Age","SD.PD.L1.MPS","SD.Hemoglobin","Energy","M.CG","SD.CG"
"606","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732571,0.7,0.349602949390051
"607","One",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951583,0.6,0.459468291736341
"608","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"609","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721142,0.65,0.411636301174282
"610","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009344,0.55,0.497214463005877
"611","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"612","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280178,0.6,0.459468291736341
"613","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.74359878448898,0.55,0.497214463005877
"614","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429639,0.6,0.459468291736341
"615","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280178,0.6,0.459468291736341
"616","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.266964686909909,0.6,0.459468291736341
"617","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273973,0.55,0.497214463005877
"618","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"619","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"620","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732571,0.7,0.349602949390051
"621","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"622","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721142,0.65,0.411636301174282
"623","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.501943716723981,0.6,0.459468291736341
"624","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"625","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.501943716723981,0.6,0.459468291736341
"626","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.743598784488981,0.55,0.497214463005877
"627","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429638,0.6,0.459468291736341
"628","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732573,0.7,0.349602949390051
"629","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625505,0.7,0.349602949390051
"630","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"631","One",0,0.532845984712093,0.0174851551693488,0.166492477977024,0.0419656000166313,0.137228970319782,0.243532580449636,0.290576833451112,0.6,0.459468291736341
"632","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"633","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"634","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"635","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.50194371672398,0.6,0.459468291736341
"636","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.74359878448898,0.55,0.497214463005877
"637","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.501943716723981,0.6,0.459468291736341
"638","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383052,0.65,0.411636301174282
"639","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"640","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.743598784488981,0.55,0.497214463005877
"641","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"642","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721142,0.65,0.411636301174282
"643","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.74359878448898,0.55,0.497214463005877
"644","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273973,0.55,0.497214463005877
"645","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.50194371672398,0.6,0.459468291736341
"646","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429639,0.6,0.459468291736341
"647","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429638,0.6,0.459468291736341
"648","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009344,0.55,0.497214463005877
"649","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280178,0.6,0.459468291736341
"650","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"651","One",0,0.532845984712093,0.279762482709582,0.485603060766321,0.529411686261001,0.12892330449325,0.129918318049236,0.586516002203178,0.65,0.411636301174282
"652","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280177,0.6,0.459468291736341
"653","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009346,0.55,0.497214463005877
"654","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"655","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.26696468690991,0.6,0.459468291736341
"656","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009344,0.55,0.497214463005877
"657","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"658","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"659","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280178,0.6,0.459468291736341
"660","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"661","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"662","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"663","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005841,0.55,0.497214463005877
"664","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"665","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"666","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"667","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"668","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732571,0.7,0.349602949390051
"669","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"670","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009344,0.55,0.497214463005877
"671","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"672","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"673","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273974,0.55,0.497214463005877
"674","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625504,0.7,0.349602949390051
"675","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009346,0.55,0.497214463005877
"676","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"677","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"678","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"679","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625504,0.7,0.349602949390051
"680","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"681","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"682","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273974,0.55,0.497214463005877
"683","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.743598784488981,0.55,0.497214463005877
"684","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429638,0.6,0.459468291736341
"685","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429638,0.6,0.459468291736341
"686","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009346,0.55,0.497214463005877
"687","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625504,0.7,0.349602949390051
"688","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"689","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273974,0.55,0.497214463005877
"690","One",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951584,0.6,0.459468291736341
"691","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.74359878448898,0.55,0.497214463005877
"692","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383051,0.65,0.411636301174282
"693","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"694","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"695","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009344,0.55,0.497214463005877
"696","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.501943716723981,0.6,0.459468291736341
"697","One",0,0.0888076641186821,0.285590867766032,0.568849299754833,0.118677332338221,0.202542909707526,0.245239696378643,0.3119361453806,0.7,0.349602949390051
"698","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383051,0.65,0.411636301174282
"699","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625505,0.7,0.349602949390051
"700","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.266964686909909,0.6,0.459468291736341
"701","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"702","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732573,0.7,0.349602949390051
"703","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383052,0.65,0.411636301174282
"704","One",0,0.532845984712093,0.0174851551693488,0.166492477977024,0.0419656000166313,0.137228970319782,0.243532580449636,0.290576833451112,0.6,0.459468291736341
"705","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"706","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"707","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721142,0.65,0.411636301174282
"708","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.501943716723981,0.6,0.459468291736341
"709","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"710","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"711","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.74359878448898,0.55,0.497214463005877
"712","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"713","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.501943716723981,0.6,0.459468291736341
"714","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273974,0.55,0.497214463005877
"715","One",0,0.266422992356046,0.279762482709582,0.249738716965536,0.299786024520604,0.12892330449325,0.246322931191162,0.330730273669998,0.7,0.349602949390051
"716","One",0,0.532845984712093,0.279762482709582,0.485603060766321,0.529411686261001,0.12892330449325,0.129918318049236,0.586516002203178,0.65,0.411636301174282
"717","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.50194371672398,0.6,0.459468291736341
"718","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"719","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.743598784488981,0.55,0.497214463005877
"720","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721143,0.65,0.411636301174282
"721","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383052,0.65,0.411636301174282
"722","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625504,0.7,0.349602949390051
"723","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429638,0.6,0.459468291736341
"724","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"725","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"726","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"727","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721142,0.65,0.411636301174282
"728","One",0,0.555047900741763,0.0407986953951474,0.0138743731647521,0.0124905028999219,0.168852307957761,0.229061677194128,0.312061040951583,0.6,0.459468291736341
"729","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005841,0.55,0.497214463005877
"730","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"731","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.26696468690991,0.6,0.459468291736341
"732","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429638,0.6,0.459468291736341
"733","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.50194371672398,0.6,0.459468291736341
"734","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"735","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"736","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"737","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"738","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383051,0.65,0.411636301174282
"739","One",0,0.377432572504399,0.285590867766032,0.638221165578593,0.240405849337061,0.202542909707526,0.241815762762069,0.550422605383051,0.65,0.411636301174282
"740","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005841,0.55,0.497214463005877
"741","One",0,0.266422992356046,0.279762482709582,0.249738716965536,0.299786024520604,0.12892330449325,0.246322931191162,0.330730273669998,0.7,0.349602949390051
"742","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"743","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273973,0.55,0.497214463005877
"744","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"745","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732571,0.7,0.349602949390051
"746","One",0,0.910278557216492,0.804317137790049,0.638221165578593,0.391042451305719,0.706907020663783,0.241815762762069,1.19248213389576,0.65,0.411636301174282
"747","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280177,0.6,0.459468291736341
"748","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"749","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"750","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"751","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429639,0.6,0.459468291736341
"752","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.26696468690991,0.6,0.459468291736341
"753","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"754","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"755","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"756","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"757","One",0,0.155413412207694,1.08407962049963,0.152618104812272,0.0244236753617779,1.08982856716765,0.217016408985777,0.743598784488981,0.55,0.497214463005877
"758","One",0,0.577249816771434,0.221478632145086,0.0554974926590083,0.222563291188069,0.160185263912487,0.0403097757062798,0.378133186162642,0.7,0.349602949390051
"759","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005838,0.55,0.497214463005877
"760","One",0,0.266422992356046,0.559524965419164,0.291361836459793,0.165925619966972,0.240433054579376,0.111408015758267,0.363056669005841,0.55,0.497214463005877
"761","One",0,0.555047900741763,0.279762482709582,0.097120612153264,0.252003778549566,0.12892330449325,0.0270332470347314,0.407563636625505,0.7,0.349602949390051
"762","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721143,0.65,0.411636301174282
"763","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721143,0.65,0.411636301174282
"764","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273973,0.55,0.497214463005877
"765","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009346,0.55,0.497214463005877
"766","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273974,0.55,0.497214463005877
"767","One",0,0.288624908385717,0.209821862032187,0.804713643555617,0.0627274304568259,0.167795455219993,0.0151759526334031,0.50194371672398,0.6,0.459468291736341
"768","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"769","One",0,0.555047900741763,0.221478632145086,0.332984955954049,0.498474723547237,0.160185263912487,0.141245103885099,0.493931143119805,0.65,0.411636301174282
"770","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.3862108319521,0.55,0.497214463005877
"771","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"772","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"773","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273973,0.55,0.497214463005877
"774","One",0,0.310826824415387,0.303076022935381,0.332984955954049,0.0468822328753032,0.115727342061799,0.122895686482575,0.322976556280178,0.6,0.459468291736341
"775","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654403,0.55,0.497214463005877
"776","One",0,0.42183640456374,0.565353350475614,0.13874373164752,0.0950364307732744,0.318325644431228,0.212774539889774,0.386210831952104,0.55,0.497214463005877
"777","One",0,0.244221076326376,0.565353350475614,0.388482448613057,0.397910575624629,0.656798985254595,0.0663455419527187,0.381349365654402,0.55,0.497214463005877
"778","One",0,0.266422992356046,0.15153801146769,0.95733174836789,0.0913338754985845,0.199123486832139,0.0311463343471446,0.612960253429639,0.6,0.459468291736341
"779","One",0,0.111009580148353,0.279762482709582,0.402356821777809,0.345321871754329,0.12892330449325,0.138948833151346,0.279012843721143,0.65,0.411636301174282
"780","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.266964686909909,0.6,0.459468291736341
"781","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009346,0.55,0.497214463005877
"782","One",0,0.355230656474728,0.303076022935381,0.110994985318016,0.0383108565648579,0.115727342061799,0.11449773396524,0.229451615732571,0.7,0.349602949390051
"783","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475522,0.55,0.497214463005877
"784","One",0,0.288624908385717,0.244792172370884,0.180366851141776,0.0180892116479805,0.147003389170079,0.135019135332764,0.266964686909909,0.6,0.459468291736341
"785","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072297,0.55,0.497214463005877
"786","One",0,0.244221076326376,0.501241114854668,0.443979941272065,0.136825864446091,0.271501798448476,0.126874414992454,0.345163337009344,0.55,0.497214463005877
"787","One",0,0.0888076641186821,0.285590867766032,0.568849299754833,0.118677332338221,0.202542909707526,0.245239696378643,0.3119361453806,0.7,0.349602949390051
"788","One",0,0.244221076326376,0.542039810249815,0.20811559747128,0.129730921924793,0.33140691567934,0.350660494948247,0.470975661273973,0.55,0.497214463005877
