"","Rho","Balance","M.Age","M.PD.L1.MPS","M.Hemoglobin","SD.Age","SD.PD.L1.MPS","SD.Hemoglobin","Energy","M.CG","SD.CG"
"360","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"361","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"362","One",0,0.0222019160296705,0.0174851551693489,0.0971206121532645,0.237091001149885,0.155498133091557,0.355037117314198,0.302382063595095,0.55,0.497214463005877
"363","One",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"364","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"365","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"366","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"367","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"368","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"369","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"370","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"371","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"372","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"373","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"374","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"375","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"376","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"377","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"378","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"379","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"380","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"381","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"382","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"383","One",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"384","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"385","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"386","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"387","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"388","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"389","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"390","One",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"391","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"392","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"393","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"394","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"395","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"396","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"397","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"398","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"399","One",0,0.155413412207694,0.0174851551693489,0.0971206121532642,0.229600715685621,0.155498133091557,0.0269280412700732,0.220113796229602,0.55,0.497214463005877
"400","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"401","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"402","One",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"403","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"404","One",0,0.177615328237364,0.0524554655080466,0.152618104812273,0.131006054844176,0.176561370737716,0.199570549796806,0.207256655152554,0.55,0.497214463005877
"405","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"406","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"407","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"408","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"409","One",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"410","One",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"411","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"412","One",0,0.0222019160296705,0.0174851551693489,0.0971206121532645,0.237091001149885,0.155498133091557,0.355037117314198,0.302382063595095,0.55,0.497214463005877
"413","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"414","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"415","One",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"416","One",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"417","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"418","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"419","One",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"420","One",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"421","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"422","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"423","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"424","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"425","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"426","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"427","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"428","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"429","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"430","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"431","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"432","One",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"433","One",0,0.199817244267035,0.297247637878931,0.194241224306529,0.311493065408393,0.242697422643507,0.207839877675953,0.280699937967756,0.55,0.497214463005877
"434","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"435","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"436","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"437","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"438","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"439","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"440","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"441","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"442","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"443","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"444","One",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"445","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"446","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"447","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"448","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"449","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"450","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"451","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"452","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"453","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"454","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"455","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"456","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"457","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"458","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"459","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"460","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"461","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"462","One",0,0.0222019160296705,0.0174851551693489,0.0971206121532645,0.237091001149885,0.155498133091557,0.355037117314198,0.302382063595095,0.55,0.497214463005877
"463","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"464","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"465","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"466","One",0,0.0666057480890116,0.355531488443427,0.194241224306529,0.336795718434119,0.211509974180549,0.0231753687762479,0.338597743751571,0.55,0.497214463005877
"467","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"468","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"469","One",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"470","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"471","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"472","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"473","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"474","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"475","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"476","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"477","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"478","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"479","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"480","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"481","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"482","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"483","One",0,0.111009580148353,0.0174851551693489,0.0832462389885122,0.265037126641525,0.155498133091557,0.022870177508999,0.214865693099362,0.55,0.497214463005877
"484","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"485","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"486","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"487","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"488","One",0,0.0444038320593411,0.507069499911118,0.0277487463295043,0.337661148191456,0.688819223159726,0.162240056302364,0.338986919637499,0.6,0.459468291736341
"489","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"490","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"491","One",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"492","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"493","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"494","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"495","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"496","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"497","One",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"498","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"499","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"500","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"501","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"502","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
"503","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"504","One",0,0.0444038320593411,0.30890440799183,0.06937186582376,0.0886033051327495,0.23507512090969,0.25249580374258,0.275344965203188,0.6,0.459468291736341
"505","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"506","One",0,0.399634488534069,0.244792172370884,0.194241224306529,0.0197911978655971,0.147003389170079,0.00512044257453304,0.252983762453676,0.7,0.34960294939005
"507","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"508","One",0,0.177615328237364,0.0174851551693489,0.06937186582376,0.321915970821428,0.155498133091557,0.240141113879792,0.243581705072298,0.55,0.497214463005877
"509","One",0,0.0666057480890116,0.821802292959398,0.0277487463295038,0.470673639832716,0.886140008407575,0.178480925997253,0.5274079168351,0.65,0.411636301174282
"510","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"511","One",0,0.42183640456374,0.833459063072297,0.221989970636033,0.0663081675959805,0.877728434531043,0.150716934035904,0.601435545578761,0.6,0.459468291736341
"512","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"513","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"514","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"515","One",0,0.266422992356046,0.00582838505644965,0.0971206121532642,0.293054034885021,0.144878325340463,0.422107244557054,0.306362333943067,0.55,0.497214463005877
"516","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475523,0.55,0.497214463005877
"517","One",0,0.0888076641186821,0.0524554655080466,0.083246238988512,0.331769493137147,0.176561370737716,0.319127469171569,0.238563170822451,0.55,0.497214463005877
"518","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"519","One",0,0.244221076326376,0.0174851551693489,0.13874373164752,0.102484349773104,0.155498133091557,0.241744079051374,0.253903809141644,0.75,0.263523138347365
"520","One",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"521","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"522","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"523","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"524","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"525","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"526","One",0,0.177615328237364,0.00582838505644965,0.083246238988512,0.359977360740308,0.144878325340463,0.0863463646649991,0.2457341608689,0.55,0.497214463005877
"527","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"528","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"529","One",0,0.399634488534069,0.244792172370884,0.194241224306529,0.0197911978655971,0.147003389170079,0.00512044257453304,0.252983762453676,0.7,0.34960294939005
"530","One",0,0.044403832059341,0.16319478158059,0.263613090130288,0.220278185039214,0.191490028118848,0.299256762338464,0.288351317448075,0.6,0.459468291736341
"531","One",0,0.0222019160296705,0.0174851551693489,0.0971206121532645,0.237091001149885,0.155498133091557,0.355037117314198,0.302382063595095,0.55,0.497214463005877
"532","One",0,0.111009580148353,0.0116567701128993,0.0554974926590083,0.566541917974197,0.217769825354138,0.531974751597581,0.294139843381835,0.55,0.497214463005877
"533","One",0,0.333028740445058,0.30890440799183,0.0832462389885122,0.0348163660288463,0.23507512090969,0.479543836832883,0.330146753155266,0.6,0.459468291736341
"534","One",0,0.0666057480890116,0.192336706862838,0.13874373164752,0.0844494418505409,0.254692641765263,0.472620249512158,0.255435028919553,0.65,0.411636301174282
"535","One",0,0.0666057480890116,0.250620557427334,0.0832462389885122,0.0601806659728265,0.266337121586746,0.238976062662662,0.283273770972825,0.6,0.459468291736341
"536","One",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"537","One",0,0.0888076641186821,0.297247637878931,0.0416231194942563,0.366685186363933,0.242697422643507,0.00977174748076681,0.28304969210755,0.55,0.497214463005877
"538","One",0,0.155413412207694,0.0407986953951474,0.0832462389885122,0.292117019193813,0.123971957603879,0.253806262715249,0.212069959475524,0.55,0.497214463005877
"539","One",0,0.111009580148353,0.31473279304828,0.221989970636033,0.168828956697455,0.310237321333719,0.150716934035904,0.337034967958802,0.6,0.459468291736341
"540","One",0,0.266422992356046,0.0349703103386977,0.180366851141777,0.00814671469852257,0.241987997488069,0.158196793111522,0.322432101542829,0.6,0.459468291736341
