"","Rho","Balance","M.Age","M.ISFreq","SD.Age","SD.ISFreq","Energy","M.CG","SD.CG"
"388","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"389","One",0,0.110535884753241,0.0725703636497075,0.28016060232997,0.350261685899693,0.123894806400898,0.571428571428571,0.474631146549323
"390","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"391","One",0,0.221071769506482,0.0725703636497075,0.0594291621515164,0.350261685899693,0.115611162904575,0.607142857142857,0.44629118765199
"392","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"393","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"394","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"395","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"396","One",0,0.0552679423766206,0.0725703636497075,0.267169023841076,0.350261685899693,0.139650344672338,0.678571428571429,0.372473171834246
"397","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"398","One",0,0.110535884753241,0.0725703636497075,0.0295616352468362,0.0962821449966239,0.169099237643971,0.571428571428571,0.474631146549323
"399","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"400","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"401","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"402","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"403","One",0,0.110535884753241,0.362851818248537,0.0788814400474025,0.109479545433694,0.213089786641086,0.607142857142857,0.44629118765199
"404","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"405","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"406","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"407","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"408","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"409","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"410","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"411","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"412","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"413","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"414","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"415","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"416","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"417","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"418","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"419","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"420","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"421","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"422","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"423","One",0,0.221071769506482,0.0725703636497075,0.0594291621515164,0.350261685899693,0.115611162904575,0.607142857142857,0.44629118765199
"424","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"425","One",0,0.110535884753241,0.362851818248537,0.0788814400474025,0.109479545433694,0.213089786641086,0.607142857142857,0.44629118765199
"426","One",0,0.221071769506482,0.362851818248537,0.0858819759451416,0.109479545433694,0.196899875004872,0.607142857142857,0.44629118765199
"427","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"428","One",0,0.0552679423766206,0.0725703636497075,0.267169023841076,0.350261685899693,0.139650344672338,0.678571428571429,0.372473171834246
"429","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"430","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"431","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"432","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"433","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"434","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"435","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"436","One",0,0.110535884753241,0.0725703636497075,0.0295616352468362,0.0962821449966239,0.169099237643971,0.571428571428571,0.474631146549323
"437","One",0,0.110535884753241,0.0725703636497075,0.28016060232997,0.350261685899693,0.123894806400898,0.571428571428571,0.474631146549323
"438","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"439","One",0,0.0552679423766206,0.0725703636497075,0.193586067929565,0.350261685899693,0.124731920655235,0.571428571428571,0.474631146549323
"440","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"441","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"442","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"443","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"444","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"445","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"446","One",0,0.0552679423766206,0.0725703636497075,0.193586067929565,0.350261685899693,0.124731920655235,0.571428571428571,0.474631146549323
"447","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"448","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"449","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"450","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"451","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"452","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"453","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"454","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"455","One",0,0.0552679423766206,0.0725703636497075,0.0418330152938482,0.221945524216474,0.136705984851466,0.642857142857143,0.412710152927779
"456","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"457","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"458","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"459","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"460","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"461","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"462","One",0,0.0552679423766206,0.217711090949122,0.0418330152938482,0.165526014027681,0.16768039856193,0.535714285714286,0.498624481575437
"463","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"464","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"465","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"466","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"467","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"468","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"469","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"470","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"471","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"472","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"473","One",0,0.221071769506482,0.0725703636497075,0.0594291621515164,0.350261685899693,0.115611162904575,0.607142857142857,0.44629118765199
"474","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"475","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"476","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"477","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"478","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"479","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"480","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"481","One",0,0.0552679423766206,0.217711090949122,0.267169023841076,0.165526014027681,0.149777748198296,0.607142857142857,0.44629118765199
"482","One",0,0.0552679423766206,0.217711090949122,0.267169023841076,0.165526014027681,0.149777748198296,0.607142857142857,0.44629118765199
"483","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"484","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"485","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"486","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"487","One",0,0.0552679423766206,0.0725703636497075,0.267169023841076,0.350261685899693,0.139650344672338,0.678571428571429,0.372473171834246
"488","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"489","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"490","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"491","One",0,0.221071769506482,0.0725703636497075,0.0594291621515164,0.350261685899693,0.115611162904575,0.607142857142857,0.44629118765199
"492","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"493","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"494","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"495","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"496","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"497","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"498","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"499","One",0,0.110535884753241,0.0725703636497075,0.0295616352468362,0.0962821449966239,0.169099237643971,0.571428571428571,0.474631146549323
"500","One",0,0.0552679423766206,0.217711090949122,0.267169023841076,0.165526014027681,0.149777748198296,0.607142857142857,0.44629118765199
"501","One",0,0.0552679423766206,0.217711090949122,0.0418330152938482,0.165526014027681,0.16768039856193,0.535714285714286,0.498624481575437
"502","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"503","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"504","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"505","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"506","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"507","One",0,0.110535884753241,0.362851818248537,0.0788814400474025,0.109479545433694,0.213089786641086,0.607142857142857,0.44629118765199
"508","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"509","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"510","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"511","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"512","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"513","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"514","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"515","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"516","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"517","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"518","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"519","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"520","One",0,0.221071769506482,0.362851818248537,0.0858819759451416,0.109479545433694,0.196899875004872,0.607142857142857,0.44629118765199
"521","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"522","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"523","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"524","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"525","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"526","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"527","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"528","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"529","One",0,0.110535884753241,0.0725703636497075,0.0295616352468362,0.0962821449966239,0.169099237643971,0.571428571428571,0.474631146549323
"530","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"531","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"532","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"533","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"534","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"535","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"536","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"537","One",0,0.607947366142827,0.507992545547952,0.609376081084175,0.182273727578033,0.38899917611033,0.535714285714286,0.498624481575437
"538","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"539","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"540","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"541","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"542","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"543","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"544","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"545","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"546","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"547","One",0,0.607947366142827,0.507992545547952,0.609376081084175,0.182273727578033,0.38899917611033,0.535714285714286,0.498624481575437
"548","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"549","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"550","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"551","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"552","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"553","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"554","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"555","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"556","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"557","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"558","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"559","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"560","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"561","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"562","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"563","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"564","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"565","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"566","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"567","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"568","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"569","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"570","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"571","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"572","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"573","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"574","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"575","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"576","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"577","One",0,0.110535884753241,0.362851818248537,0.0788814400474025,0.109479545433694,0.213089786641086,0.607142857142857,0.44629118765199
"578","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"579","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"580","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"581","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"582","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"583","One",0,0.0552679423766206,0.0725703636497075,0.0418330152938482,0.221945524216474,0.136705984851466,0.642857142857143,0.412710152927779
"584","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"585","One",0,0.110535884753241,0.0725703636497075,0.065719574711119,0.350261685899693,0.110844127610831,0.607142857142857,0.44629118765199
"586","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"587","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"588","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"589","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"590","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"591","One",0,0.276339711883103,0.0725703636497075,0.359267577241954,0.350261685899693,0.210286240846568,0.678571428571429,0.372473171834246
"592","One",0,0.0552679423766206,0.217711090949122,0.267169023841076,0.165526014027681,0.149777748198296,0.607142857142857,0.44629118765199
"593","One",0,0.110535884753241,0.0725703636497075,0.101939375183629,0.350261685899693,0.0891585085929694,0.535714285714286,0.498624481575437
"594","One",0,0.442143539012965,0.507992545547952,0.703191007141942,0.182273727578033,0.306906500097706,0.535714285714286,0.498624481575437
"595","One",0,0.221071769506482,0.217711090949122,0.723817802149802,0.165526014027681,0.177222932261782,0.535714285714286,0.498624481575437
"596","One",0,0.331607654259724,0.507992545547952,0.700652219544585,0.182273727578033,0.307364577397544,0.535714285714286,0.498624481575437
"597","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
"598","One",0,0.497411481389585,0.507992545547952,0.604360748538254,0.182273727578033,0.359631825824388,0.535714285714286,0.498624481575437
"599","One",0,6.30808536718839e-18,0.0725703636497075,0.108359373849764,0.350261685899693,0.104125904306537,0.535714285714286,0.498624481575437
"600","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"601","One",0,0.110535884753241,0.0725703636497075,0.261605414285199,0.350261685899693,0.132619368389788,0.678571428571429,0.372473171834246
"602","One",0,0.165803827129862,0.0725703636497075,0.0534953693959126,0.350261685899693,0.095017154630137,0.607142857142857,0.44629118765199
"603","One",0,0.0552679423766206,0.0725703636497075,0.186939070092196,0.350261685899693,0.0967338793283166,0.571428571428571,0.474631146549323
"604","One",0,0.165803827129862,0.0725703636497075,0.349895891421366,0.350261685899693,0.159856686871938,0.678571428571429,0.372473171834246
