"","Method","Balance","M.Z1","M.Z2","M.Z3","SD.Z1","SD.Z2","SD.Z3","Energy","M.CG","SD.CG"
"380","MH",0,0.088807664118683,0.12291092131032,0.478653558717205,0.338783316499154,0.0589432127807079,0.193547122939532,0.278922878791691,0.7,0.34960294939005
"381","MH",0,0.288624908385717,0.741460817139606,0.50423559451599,0.0965349465721803,0.109582221720092,0.430130815274883,0.535821560965279,0.6,0.459468291736341
"382","MH",2,0.499543110667586,0.142345341730864,0.338655924378206,0.246699904743713,0.00967542669704535,0.227622725563133,0.328061565246374,0.6,0.394405318873308
"383","MH",2,0.197319528713696,0.201103851980574,0.0823723428998504,0.207165037313971,0.126368790024234,0.00338209509752052,0.207863900393002,0.6,0.394405318873308
"384","MH",2,0.174840088733656,0.131361115142227,0.68220843265833,0.150072066034286,0.0190667270781177,0.492342457058796,0.406390494022969,0.45,0.497214463005877
"385","MH",2,0.354675608573986,0.424253168218863,0.26946804460426,0.168770181092408,0.111064575264135,0.00994668009447408,0.334878023729985,0.6,0.394405318873308
"386","MH",0,0.244221076326375,0.138235287906907,0.352156632307575,0.174025589532178,0.0337202649327599,0.0915482680252251,0.260981582645459,0.7,0.34960294939005
"387","MH",0,0.222019160296705,0.185156048659636,0.229624274735952,0.0127261547292064,0.0592710910671747,0.0923184593566291,0.252555200452421,0.75,0.263523138347365
"388","MH",2,0.0724337510468002,0.277282700750573,0.259097481376301,0.0439280883774511,0.00217952266306232,0.372608946453905,0.273399464926046,0.55,0.437797517885457
"389","MH",2,0.0174840088733647,0.196781162198417,0.234879698084332,0.152053292963698,0.0561783161916203,0.331365524114191,0.209409322747045,0.6,0.394405318873308
"390","MH",0,0.044403832059341,0.0265346150267454,0.140444707716236,0.0667624070494396,0.102842302015989,0.0225103080456994,0.137930025023117,0.7,0.34960294939005
"391","MH",0,0.133211496178024,0.391629581025661,0.0748477969769784,0.277557342676433,0.183454243805112,0.162690229092517,0.242624184062908,0.6,0.459468291736341
"392","MH",0,0.133211496178023,0.37879456527713,0.307660989435053,0.237786745839797,0.0135927503810502,0.358243585039034,0.272302118907457,0.65,0.411636301174282
"393","MH",2,0.36466647078734,0.166046650666789,0.602926936854846,0.113244555857384,0.127138925237897,0.408499674360321,0.49281438975351,0.6,0.394405318873308
"394","MH",2,0.0724337510467995,0.100827770561789,0.247927497547895,0.0439280883774547,0.0119111279976529,0.139514028527723,0.181567218864494,0.45,0.497214463005877
"395","MH",2,0.287237288633861,0.0267931329660473,0.147947142059254,0.470006492928826,0.0727935650299806,0.224905641569132,0.221983026557452,0.6,0.394405318873308
"396","MH",0,0.244221076326375,0.138235287906907,0.352156632307575,0.174025589532178,0.0337202649327599,0.0915482680252251,0.260981582645459,0.7,0.34960294939005
"397","MH",0,5.64363370851121e-16,0.233695799383962,0.0266718318224465,0.36401667997683,0.0489499714418455,0.168921014292123,0.167952892303175,0.75,0.263523138347365
"398","MH",2,0.0724337510467997,0.144845485580689,0.106629895627711,0.309801517143702,0.275725612849246,0.160689581529287,0.223387294684282,0.5,0.471404520791032
"399","MH",0,0.177615328237363,0.0330575077746592,0.00376034972724043,0.417702222239331,0.169852902923382,0.0792294002300712,0.25897999438526,0.75,0.263523138347365
"400","MH",2,0.611940310567792,0.202641181824598,0.363580289240427,0.130878130048118,0.237565288022912,0.257200848646418,0.434890286073532,0.55,0.437797517885457
"401","MH",2,0.274748710867173,0.0617748635295412,0.0747957876067583,0.175031442135365,0.0160719745728821,0.143897936285805,0.193702537703134,0.65,0.337474278855276
"402","MH",2,0.26475784865382,0.251651981765598,0.28970347156937,0.227924254362247,0.00752964370273079,0.301478857694384,0.312094806235217,0.65,0.337474278855276
"403","MH",0,0.133211496178024,0.391629581025661,0.0748477969769784,0.277557342676433,0.183454243805112,0.162690229092517,0.242624184062908,0.6,0.459468291736341
"404","MH",0,0.0666057480890117,0.022569390930411,0.0364188284366389,0.0440160437360566,0.11171945146527,0.346082165679756,0.179865832098427,0.6,0.459468291736341
"405","MH",0,0.155413412207694,0.0763650415014886,0.212776504673324,0.0657435422995456,0.231382391727031,0.142605581058135,0.282123590670079,0.6,0.459468291736341
"406","MH",2,0.24227840867378,0.105832212626022,0.216551736582391,0.17620211896254,0.0296739298739483,0.147633675209908,0.19221543810823,0.55,0.437797517885457
"407","MH",0,0.48844215265275,0.648547064001379,0.344689386519532,0.411837050766589,0.0562971171573433,0.269862063064164,0.625199007335707,0.65,0.411636301174282
"408","MH",0,0.199817244267034,0.137801742274621,0.282046975431615,0.0791581932749855,0.0301288267966524,0.257797437794993,0.246882022655864,0.7,0.34960294939005
"409","MH",0,0.532845984712091,0.343831785285649,0.245541074294963,0.529411686261001,0.0607838917571983,0.125068068166418,0.537824614334981,0.55,0.497214463005877
"410","MH",0,0.222019160296705,0.238561073218545,0.00806035533177179,0.0492933315213299,0.0552375804622203,0.148051124054101,0.159733626800876,0.75,0.263523138347365
"411","MH",2,0.746816950448042,0.596493704848454,0.385229261297336,0.0787059095409326,0.14425704074718,0.16698087409052,0.538002477383141,0.55,0.437797517885457
"412","MH",0,0.0222019160296706,0.150663788697813,0.279560810123768,0.0055147105083968,0.125517581055079,0.16268334039174,0.305441743648934,0.65,0.411636301174282
"413","MH",2,0.107401768793531,0.0198909804020171,0.0179879527723096,0.30188131725959,0.0215801526984023,0.515231528410708,0.298610473293278,0.55,0.437797517885457
"414","MH",0,0.133211496178024,0.00571769212266812,0.713903533545723,0.290050249604664,0.0305179836791518,0.429327982436478,0.416612236794803,0.75,0.263523138347365
"415","MH",2,0.242278408673778,0.123689076956674,0.0550495789528906,0.307632848278443,0.0622278670057113,0.0437901392230959,0.213682385935918,0.65,0.337474278855276
"416","MH",0,0.0222019160296696,0.171235194617475,0.259633675203556,0.232152344207294,0.206391979466188,0.161838422395564,0.27674951014989,0.6,0.459468291736341
"417","MH",0,0.222019160296705,0.238561073218545,0.00806035533177179,0.0492933315213299,0.0552375804622203,0.148051124054101,0.159733626800876,0.75,0.263523138347365
"418","MH",0,0.177615328237364,0.0387024427448897,0.601335792337601,0.144332163614498,0.223132294823476,0.443831927094397,0.374906666341382,0.75,0.263523138347365
"419","MH",4,0.640972199142305,0.0986545255308091,0.490759153611834,0.222874627084702,0.128320600947588,0.464124313156816,0.485254272028443,0.35,0.474341649025257
"420","MH",2,0.0949131910268416,0.367292988875988,0.0191286192152531,0.0740709078022167,0.323189438530769,0.0136255813534218,0.243173247577843,0.6,0.394405318873308
"421","MH",2,0.25226927088713,0.157939615216627,0.235057327795022,0.0333537858142137,0.0130822899359424,0.0955452529698185,0.333681924431158,0.6,0.394405318873308
"422","MH",2,0.611940310567793,0.234665347008242,0.210735007644825,0.0445314354599375,0.184143690114538,0.0151959060636051,0.336347873519527,0.6,0.394405318873308
"423","MH",0,0.244221076326375,0.29325677352787,0.363772333548462,0.263438573238608,0.191074306682502,0.00818815069107481,0.294405794296284,0.65,0.411636301174282
"424","MH",2,0.207310390927048,0.0925438823120997,0.27601751342347,0.19534263861817,0.0324141240233728,0.0650718647608571,0.232894103195945,0.6,0.394405318873308
"425","MH",0,0.177615328237363,0.287331150744307,0.497057025364958,0.129647216599681,0.0195151634930157,0.473563413303984,0.396223412989725,0.65,0.411636301174282
"426","MH",2,0.00499543110667614,0.145664172555191,0.0115740438854414,0.110570800353411,0.0480489055174398,0.229359852135672,0.17700532002935,0.6,0.394405318873308
"427","MH",0,0.133211496178023,0.571464368779663,0.12406113674134,0.0615021761343447,0.28797983438674,0.305103907676703,0.279673392126122,0.7,0.34960294939005
"428","MH",2,0.207310390927049,0.216192547427646,0.705140286732998,0.0134462837373839,0.0216218791403604,0.419575299566811,0.43100662291515,0.65,0.337474278855276
"429","MH",0,0.0444038320593419,0.0281922339400771,0.0148511267634342,0.098049577719489,0.163564664962214,0.0999606825206201,0.207892284159491,0.75,0.263523138347365
"430","MH",4,0.199817244267033,0.305057586978727,0.171857015661117,0.413185620980364,0.203806786084308,0.113019242994004,0.24899205955327,0.45,0.437797517885457
"431","MH",2,0.364666470787338,0.0946489931786369,0.261248014541948,0.000367656906596681,0.0526959065489211,0.223376231931753,0.253204340846915,0.55,0.437797517885457
"432","MH",0,0.199817244267035,0.392601386807603,0.0202901587752523,0.0791581932749842,0.0947614264013034,0.142175182112589,0.26466632681106,0.55,0.497214463005877
"433","MH",0,0.51064406868242,0.191853008585221,0.0323742440052819,0.259108272530164,0.12387224972225,0.157397476202448,0.32151713025726,0.7,0.34960294939005
"434","MH",2,0.242278408673779,0.403782064687507,0.0626578516021793,0.228658569473608,0.340439172122392,0.0182391360199365,0.320539169890435,0.5,0.471404520791032
"435","MH",0,0.0222019160296699,0.28799299532323,0.726517005867221,0.148746374738019,0.104990654021159,0.123389224620099,0.471283188032265,0.6,0.459468291736341
"436","MH",0,0.177615328237363,0.287331150744307,0.497057025364958,0.129647216599681,0.0195151634930157,0.473563413303984,0.396223412989725,0.65,0.411636301174282
"437","MH",0,7.09309154621627e-17,0.185424779168708,0.0206840978474446,0.179834037227817,0.352146650839394,0.111725133125549,0.179900346885168,0.75,0.263523138347365
"438","MH",2,0.297228150847215,0.00279509952375898,0.603673285014309,0.410561658202329,0.0430458797130604,0.405906588164352,0.419658706003848,0.5,0.471404520791032
"439","MH",0,0.421836404563739,0.348393803342526,0.351943669491607,0.0241132250041098,0.0174369947003941,0.271015032983524,0.288064745360407,0.7,0.34960294939005
"440","MH",0,0.199817244267035,0.2264984065003,0.436410778260954,0.0694036706947896,0.0140958970337794,0.0378869524750445,0.319904088548017,0.7,0.34960294939005
"441","MH",0,0.111009580148352,0.0195340199379072,0.284078345062038,0.0154927534950795,0.14974365632091,0.0228517001472759,0.201298204233235,0.7,0.34960294939005
"442","MH",2,0.319707590827256,0.347762278299406,0.00362331600390549,0.278048758694122,0.339855451492404,0.101449145594068,0.253409942705137,0.6,0.394405318873308
"443","MH",4,0.316593555851665,0.45824134950785,0.132828110166335,0.0194011199704318,0.0350972104131022,0.0907529679253309,0.274021478792561,0.5,0.408248290463863
"444","MH",0,0.199817244267034,0.137801742274621,0.282046975431615,0.0791581932749855,0.0301288267966524,0.257797437794993,0.246882022655864,0.7,0.34960294939005
"445","MH",2,0.0724337510468001,0.0262136127228178,0.00931818873818036,0.084441313692919,0.0427485614883722,0.225353461400988,0.14439980574078,0.65,0.337474278855276
"446","MH",0,0.510644068682422,0.297800927986685,0.249160606778734,0.028578433625806,0.0697939223605479,0.127232282745274,0.287597547109901,0.7,0.34960294939005
"447","MH",0,0.355230656474728,0.134270063810573,0.248130753027978,0.199048660268907,0.0248484416342232,0.469811811688724,0.306535685918148,0.6,0.459468291736341
"448","MH",2,0.162351510966965,0.220900814048596,0.697420997132257,0.314626244754848,0.00833342887025967,0.436442697451604,0.443754997533226,0.6,0.394405318873308
"449","MH",0,0.111009580148351,0.508986134292049,0.512609341615059,0.310015391309888,0.117740036025689,0.5690996462512,0.575088302020449,0.75,0.263523138347365
"450","MH",0,0.0444038320593399,0.156831345041564,0.377933721588424,0.0449440379814197,0.136559663012084,0.503264885722235,0.312748183799857,0.7,0.34960294939005
"451","MH",0,0.310826824415387,0.35240971616397,0.0143388986420953,0.0561561335609887,0.128332417376941,0.337765886263143,0.259055479837377,0.65,0.411636301174282
"452","MH",2,0.332196168593944,0.148108179102692,0.12358682676858,0.49630972598973,0.10427886702345,0.237607476269495,0.278971341049848,0.6,0.394405318873308
"453","MH",0,0.466240236623081,0.26949741471855,0.108639276651426,0.0295124144408818,0.0546999750369438,0.413870958914418,0.258045975734266,0.7,0.34960294939005
"454","MH",2,0.377155048554027,0.401814304083471,0.466447958063034,0.51198555615901,0.104287803823593,0.321835628653821,0.455096071635866,0.5,0.471404520791032
"455","MH",2,0.0624428888334476,0.0689727987065469,0.0382400021738895,0.116002007585478,0.00382911659075358,0.0370843175100779,0.15737664336987,0.65,0.337474278855276
"456","MH",2,0.174840088733655,0.0704401551477005,0.338871549229373,0.103608893304133,0.0410831095944313,0.14130240655853,0.24408212060801,0.6,0.394405318873308
"457","MH",0,0.0666057480890119,0.425224471833491,0.737302257964566,0.0488644398004834,0.0368045926875586,0.451660789771095,0.568722411784075,0.65,0.411636301174282
"458","MH",0,0.022201916029669,0.271365357474731,0.0235321129170707,0.237091001149885,0.154798679850636,0.119627866954043,0.265599998709601,0.65,0.411636301174282
"459","MH",0,0.0888076641186825,0.219667496205491,0.229433153130293,0.108938808980772,0.109561115636901,0.239662916432226,0.179695836877078,0.6,0.459468291736341
"460","MH",4,0.0804459035360793,0.373631557596183,0.0194148508293783,0.166973567541078,0.429194743550182,0.3519676613509,0.265302948492356,0.5,0.408248290463863
"461","MH",2,0.00499543110667746,0.30965019768446,0.0775011064148238,0.0372962708269893,0.0741349000531775,0.29080021865578,0.236131251667121,0.55,0.437797517885457
"462","MH",0,0.199817244267035,0.2264984065003,0.436410778260954,0.0694036706947896,0.0140958970337794,0.0378869524750445,0.319904088548017,0.7,0.34960294939005
"463","MH",4,0.0570906412191542,0.0935659615769835,0.534281664062707,0.0368915624006874,0.0666607380499258,0.268056189394845,0.314093319201619,0.5,0.408248290463863
"464","MH",0,0.288624908385717,0.0177041170958288,0.0550303049273136,0.270733233903636,0.105471255530149,0.367830724863496,0.218423759315878,0.6,0.459468291736341
"465","MH",0,0.133211496178022,0.139684528836442,0.0202992209302151,0.397365850388051,0.00290438129927928,0.0916334083527801,0.236986806409315,0.75,0.263523138347365
"466","MH",0,0.222019160296704,0.0838234741949999,0.30995844598716,0.279888277274701,0.0238317694038792,0.263164495889878,0.239156460214022,0.7,0.34960294939005
"467","MH",0,0.0444038320593401,0.0663394943717696,0.0347813978784085,0.0376749721629159,0.14757350439842,0.0958742938005612,0.171409182413789,0.6,0.459468291736341
"468","MH",2,0.444593368494151,0.242975617336456,0.0566336489194038,0.472900924323952,0.128179914294118,0.223094222113362,0.309821591523677,0.65,0.337474278855276
"469","MH",0,0.0888076641186819,0.0205728897161946,0.0639924510878328,0.177846026571621,0.0408619585643231,0.0228504003501058,0.139331349796829,0.75,0.263523138347365
"470","MH",2,0.0624428888334481,0.0648268612742736,0.223810181713305,0.290287687358064,0.281410651597701,0.00285036637220881,0.255258997735961,0.55,0.437797517885457
"471","MH",0,0.0666057480890119,0.0504603927848885,0.0430928431497493,0.213919098146603,0.113935121974013,0.150959877549521,0.240596348709182,0.65,0.411636301174282
"472","MH",0,0.0444038320593419,0.0281922339400771,0.0148511267634342,0.098049577719489,0.163564664962214,0.0999606825206201,0.207892284159491,0.75,0.263523138347365
"473","MH",0,0.199817244267035,0.386355774899634,0.229883875171832,0.174652845100508,0.198841768182749,0.125710190412557,0.253866291508561,0.7,0.34960294939005
"474","MH",2,0.319707590827255,0.337647480493474,0.673255774931517,0.159462274428319,0.320448129952741,0.450474038251411,0.458764733551245,0.6,0.394405318873308
"475","MH",2,0.152360648753613,0.117593225045422,0.230698782297569,0.110318876925656,0.085892756987816,0.348230653928325,0.204232894635071,0.5,0.471404520791032
"476","MH",0,0.0444038320593428,0.0182023101811328,0.653671432185131,0.535231193310585,0.180286561401732,0.488817869839071,0.5758021070981,0.75,0.263523138347365
"477","MH",2,0.00499543110667547,0.00917844475550378,0.113001623908801,0.00935866365651994,0.113306987670586,0.0635639122681054,0.168268967990933,0.5,0.471404520791032
"478","MH",0,0.133211496178022,0.139684528836442,0.0202992209302151,0.397365850388051,0.00290438129927928,0.0916334083527801,0.236986806409315,0.75,0.263523138347365
"479","MH",2,0.00499543110667746,0.30965019768446,0.0775011064148238,0.0372962708269893,0.0741349000531775,0.29080021865578,0.236131251667121,0.55,0.437797517885457
"480","MH",0,5.64363370851121e-16,0.233695799383962,0.0266718318224465,0.36401667997683,0.0489499714418455,0.168921014292123,0.167952892303175,0.75,0.263523138347365
"481","MH",2,0.174840088733655,0.206706796471193,0.221490273225607,0.0987131462320721,0.0256223576707655,0.123228131370117,0.244751850182007,0.5,0.471404520791032
"482","MH",2,0.342187030807296,0.0395871709619277,0.39662985849721,0.278296482244221,0.0861469122341348,0.0259478371594991,0.284341866584459,0.55,0.437797517885457
"483","MH",0,0.621653648830773,0.235151305829584,0.229140930949385,0.241467748055442,0.157774290266126,0.0400912271736587,0.425949956610188,0.65,0.411636301174282
"484","MH",2,0.309716728613903,0.721457050198851,0.38018341660016,0.0640106356759023,0.0911171505605073,0.414932132932118,0.510082531454026,0.45,0.497214463005877
"485","MH",0,0.0222019160296692,0.222423739217362,0.325535331941073,0.271785371920659,0.0729049964338782,0.339274793951059,0.272662139726902,0.65,0.411636301174282
"486","MH",0,0.155413412207694,0.0619097037578508,0.155647130411821,0.168280577510859,0.0454085769288182,0.150766726383565,0.152504275091809,0.7,0.34960294939005
"487","MH",0,0.0444038320593419,0.0365245387856897,0.808967266664801,0.357627209489868,0.0862392664248799,0.415169069656598,0.475361096234035,0.7,0.34960294939005
"488","MH",0,0.444038320593411,0.388318780634867,0.382420728891418,0.0259742505138536,0.197016701291289,0.0576297751162994,0.370608282080615,0.65,0.411636301174282
"489","MH",0,0.532845984712092,0.281588365918633,0.150418163950903,0.00335650061426651,0.0637111901922081,0.322003509349816,0.310402473473776,0.75,0.263523138347365
"490","MH",4,0.477485362923823,0.329934523745865,0.0818151527902093,0.265781902387155,0.244392732101587,0.0358829724600929,0.275299696777256,0.5,0.408248290463863
"491","MH",0,0.199817244267033,0.0986719724309594,0.256688814766871,0.164816151379608,0.129624134551807,0.444406902480906,0.243943309076468,0.55,0.497214463005877
"492","MH",0,0.199817244267034,0.423269616945271,0.468119887652474,0.0328608078427921,0.199279520417824,0.512214239808316,0.380152519052344,0.75,0.263523138347365
"493","MH",0,0.555047900741762,0.358349433288353,0.217908389744406,0.179962206959389,0.243434591154881,0.153442313236012,0.329224195426348,0.65,0.411636301174282
"494","MH",0,0.111009580148353,0.177606621619646,0.106820869836971,0.0257327250498232,0.0748163398690673,0.331134997242242,0.202985827027161,0.7,0.34960294939005
"495","MH",0,0.599451732801104,0.550702362676168,0.176371049662604,0.198252371077406,0.353369740660077,0.0450289791849194,0.451659983450965,0.65,0.411636301174282
"496","MH",0,0.377432572504399,0.496061398055025,0.453654598941544,0.0758729047637752,0.446914647107188,0.367063734047651,0.405511164821674,0.65,0.411636301174282
"497","MH",0,0.133211496178023,0.237799200376695,0.689652841282609,0.147596212459933,0.379743348059656,0.616772407643468,0.437023600135984,0.6,0.459468291736341
"498","MH",0,0.0222019160296708,0.382681157769998,0.409827003959121,0.0574558083781669,0.0351179738192019,0.269513968679609,0.289697498346398,0.65,0.411636301174282
"499","MH",2,0.242278408673778,0.123689076956674,0.0550495789528906,0.307632848278443,0.0622278670057113,0.0437901392230959,0.213682385935918,0.65,0.337474278855276
"500","MH",0,0.310826824415387,0.305095506098164,0.613458844446275,0.00272499024369588,0.0509075387499055,0.410964344705356,0.360969346825795,0.65,0.411636301174282
"501","MH",0,0.133211496178022,0.0415812432866421,0.214894712868083,0.211428214633451,0.0795194214558896,0.239663999885664,0.1931444216822,0.65,0.411636301174282
"502","MH",0,0.177615328237365,0.184057446041159,0.0705480136562436,0.170222773082824,0.116309257638224,0.0113379746917135,0.231249291507397,0.7,0.34960294939005
"503","MH",0,0.133211496178022,0.408092947631056,0.00169815809844229,0.110165459970285,0.460835546784278,0.332090295985301,0.262107227074889,0.7,0.34960294939005
"504","MH",0,0.333028740445058,0.233588350247653,0.259442553597897,0.11115303260646,0.381640306509399,0.0152488030904441,0.281492096151195,0.7,0.34960294939005
"505","MH",2,0.444593368494151,0.233494166010371,0.305821979972589,0.231653874876529,0.270917968811186,0.0878509525758693,0.323966388923094,0.5,0.471404520791032
"506","MH",2,0.242278408673779,0.182957566195635,0.0327521052167926,0.00595239153776217,0.125753018654066,0.033474112951299,0.19499816243728,0.55,0.437797517885457
"507","MH",0,0.222019160296704,0.210872113683665,0.470071579491417,0.222531698840939,0.0799080916517734,0.419973683022926,0.401260400527113,0.7,0.34960294939005
"508","MH",2,0.814255270388165,0.765528517410418,0.00653472537398944,0.214099960282785,0.283055365123729,0.0253064797035083,0.793879025198923,0.5,0.471404520791032
"509","MH",0,0.177615328237364,0.0387024427448897,0.601335792337601,0.144332163614498,0.223132294823476,0.443831927094397,0.374906666341382,0.75,0.263523138347365
"510","MH",0,0.155413412207694,0.128369691766378,0.0343527544782507,0.242265959500898,0.116837360418408,0.10512445431414,0.22866779595778,0.65,0.411636301174282
"511","MH",2,0.242278408673779,0.143603203232311,0.419912774048473,0.181107329018116,0.0102559148204031,0.397931356913219,0.306158348675665,0.5,0.471404520791032
"512","MH",0,0.022201916029669,0.0460724689463101,0.550460451129034,0.0660757374287183,0.163482520085611,0.406288720457188,0.313050456244194,0.6,0.459468291736341
"513","MH",2,0.432104790727462,0.0199885580890451,0.0766958508555554,0.0892817940679217,0.12909536633039,0.188497936530962,0.221640836585862,0.65,0.337474278855276
"514","MH",0,0.0444038320593408,0.139274157685195,0.00408583615770431,0.0204497170578528,0.0751015666354176,0.0902597269586595,0.153144964124655,0.75,0.263523138347365
"515","MH",2,0.152360648753612,0.186701086878267,0.0991689773402907,0.364985197565795,0.202699210935814,0.219002340480378,0.20761523921396,0.55,0.437797517885457
"516","MH",2,0.0624428888334489,0.232958823835816,0.127315152474155,0.0412979742900834,0.135467754885889,0.100963591465673,0.220738611178172,0.5,0.471404520791032
"517","MH",2,0.129881208773572,0.264421667590109,0.273761658276209,0.174799060832507,0.0239235195827507,0.385388314503676,0.254534960175047,0.65,0.337474278855276
"518","MH",2,0.139872070986925,0.181959897348154,0.143725053442865,0.338588761558,0.131519042474664,0.211098058010937,0.194297841903115,0.65,0.337474278855276
"519","MH",4,0.594261674508453,0.293075006443517,0.135266421669482,0.0422429417801315,0.280825581828387,0.151706420660147,0.352382892752137,0.5,0.408248290463863
"520","MH",0,0.199817244267035,0.223554088698359,0.331599167654361,0.291363878201433,0.0613808802762812,0.151878243262295,0.255852933804573,0.65,0.411636301174282
"521","MH",2,0.297228150847214,0.496339287351144,0.0724865630315736,0.106625181241252,0.148516642503602,0.0278419656410371,0.32273763657746,0.5,0.471404520791032
"522","MH",2,0.319707590827257,0.215836839159401,0.528481475674874,0.254226442472298,0.0765492919489954,0.4677774071904,0.480199389616382,0.6,0.394405318873308
"523","MH",2,0.38714591076738,0.527965363258839,0.0964341255426231,0.0100914345187046,0.232527152964511,0.0216321694845953,0.317245679230693,0.6,0.394405318873308
"524","MH",2,0.287237288633861,0.237778258864035,0.161769516461463,0.282515926068898,0.2008886775936,0.417755697921576,0.277292397330942,0.5,0.471404520791032
"525","MH",4,0.199817244267034,0.376857962908956,0.0352026728483603,0.132492947411048,0.0753490643600604,0.0298254595023448,0.195110500865693,0.45,0.437797517885457
"526","MH",2,0.0399634488534072,0.0789369134484624,0.551637672095685,0.289482331252827,0.251891201169131,0.536605014971254,0.378287641928256,0.6,0.394405318873308
"527","MH",0,0.199817244267034,0.400708335714279,0.157944586963928,0.209182936804141,0.0843997445099078,0.469910471749098,0.322795151179228,0.65,0.411636301174282
"528","MH",2,0.139872070986925,0.139111286246722,0.493108137843276,0.189331923527089,0.123662263902364,0.150174532462757,0.344446739937631,0.6,0.394405318873308
"529","MH",0,0.266422992356048,0.430054122297299,0.0906039312882391,0.165925619966973,0.0585370948497688,0.0854904792802818,0.361946706135256,0.65,0.411636301174282
"530","MH",0,0.133211496178023,0.37879456527713,0.307660989435053,0.237786745839797,0.0135927503810502,0.358243585039034,0.272302118907457,0.65,0.411636301174282
"531","MH",2,0.242278408673778,0.123689076956674,0.0550495789528906,0.307632848278443,0.0622278670057113,0.0437901392230959,0.213682385935918,0.65,0.337474278855276
"532","MH",2,0.184830950947008,0.408678822879057,0.0152491023296713,0.133476162980715,0.0197319014509775,0.158810320787528,0.227520311541443,0.6,0.394405318873308
"533","MH",0,0.0888076641186817,0.370528771524166,0.365469569084332,0.261700773691016,0.0992861252882705,0.579836019479976,0.336258931896146,0.75,0.263523138347365
"534","MH",0,0.199817244267035,0.2264984065003,0.436410778260954,0.0694036706947896,0.0140958970337794,0.0378869524750445,0.319904088548017,0.7,0.34960294939005
"535","MH",2,0.129881208773573,0.136389021368512,0.313405096416473,0.125196168906367,0.0141559726008269,0.0582049989102841,0.231253959466629,0.45,0.497214463005877
"536","MH",0,0.177615328237365,0.615549507475936,0.0821637148971312,0.0821829595436238,0.0409398657601272,0.109567923983182,0.293602439485832,0.65,0.411636301174282
"537","MH",0,0.244221076326375,0.292083730917806,0.596430276258604,0.0413574086290807,0.545184938121086,0.382320137932473,0.446253788615245,0.75,0.263523138347365
"538","MH",2,0.0724337510468004,0.376100501339866,0.656362122014034,0.0969196181653643,0.120373684695519,0.401902631623901,0.444104699874622,0.5,0.471404520791032
"539","MH",2,0.152360648753612,0.215613027184416,0.547874955935563,0.378602342309977,0.0519209036393651,0.390484602510972,0.413013600209743,0.6,0.394405318873308
"540","MH",2,0.152360648753614,0.0192789109501049,0.266636882471689,0.332198480718331,0.153246179089562,0.100864198048081,0.205152753771116,0.55,0.437797517885457
"541","MH",4,0.176461981950109,0.318333739413592,0.252044484558899,0.516097632305615,0.329835096191621,0.25873785450247,0.342756437601249,0.4,0.459468291736341
"542","MH",0,0.0888076641186817,0.110909209371311,0.351135499697143,0.331769493137147,0.189971558257769,0.187466323418506,0.221184230305249,0.7,0.34960294939005
"543","MH",2,0.0624428888334474,0.101670176005759,0.113385305614818,0.348793926127173,0.0381845528004026,0.0430256468798951,0.247598530854431,0.55,0.437797517885457
"544","MH",0,0.466240236623081,0.610866851149898,0.15773162414796,0.0602926448626229,0.0334285639351609,0.102323596544493,0.364228685632985,0.75,0.263523138347365
"545","MH",0,0.377432572504398,0.175651766731425,0.376003240149063,0.0426493777124916,0.156082193526888,0.258749695953188,0.246434918419195,0.7,0.34960294939005
"546","MH",2,0.544501990627668,0.534673203310317,0.161161226928932,0.108260150632023,0.227909334755298,0.110337934378845,0.563153511942327,0.6,0.394405318873308
"547","MH",2,0.0499543110667595,0.0258946395272162,0.105193180023066,0.147612812977297,0.242320411634995,0.0226281443591998,0.267696464552096,0.6,0.394405318873308
"548","MH",0,0.510644068682421,0.306151572434168,0.256879936372529,0.0436403893335231,0.038973644293579,0.290678851480835,0.287353170263065,0.65,0.411636301174282
"549","MH",2,0.0849223288134899,0.163936537676481,0.125238243442541,0.165999235182941,0.0301400718644991,0.142386190310966,0.199975893682319,0.55,0.437797517885457
"550","MH",2,0.287237288633861,0.303726365439543,0.52718969908912,0.10924461323225,0.186674805382683,0.320259718910887,0.382321903448251,0.6,0.394405318873308
"551","MH",2,0.0949131910268422,0.208312859968563,0.0515979119853622,0.22071015650053,0.212852619538885,0.107425309420023,0.212762780007757,0.65,0.337474278855276
"552","MH",2,0.309716728613903,0.049744878670912,0.407800815065479,0.0605597068131237,0.0764834369512399,0.208140822380384,0.309474019994913,0.6,0.394405318873308
"553","MH",0,0.133211496178023,0.114994531414962,0.0414064554230907,0.203213687894484,0.0672829845306188,0.101145459305964,0.154544123131659,0.75,0.263523138347365
"554","MH",0,0.155413412207694,0.135063307556153,0.434296123842416,0.0171364394003448,0.0731954217421158,0.499125530415039,0.267882382526494,0.6,0.459468291736341
"555","MH",2,0.422113928514109,0.0802877553199384,0.35271083900572,0.311358089717291,0.262913874847036,0.0929128222237151,0.474302352644727,0.6,0.394405318873308
"556","MH",2,0.309716728613902,0.485381777486919,0.639188449075414,0.374064748774058,0.100832252013048,0.408903871573872,0.620630564208779,0.65,0.337474278855276
"557","MH",2,0.207310390927049,0.216192547427646,0.705140286732998,0.0134462837373839,0.0216218791403604,0.419575299566811,0.43100662291515,0.65,0.337474278855276
